TIC ID,Period (days),Predicted Mass (M_Earth),Stellar Teff (K),Stellar Radius (R_Sun),Stellar Mass (M_Sun),Stellar log(g) (cm/s2),Stellar Distance (pc),TESS mag
158617175.00 ,5.7158895,101.95,5224,0.82,0.89,4.56,245.248,12.0581
158497525.00 ,9.3517097,12.36,5298.6,0.86,0.91,4.52,219.72,11.6301
156648452.00 ,3.4936188,317,5779.5,1.42,1.04,4.15,465.992,11.8747
155898758.00 ,4.0384773,48.64,4180.4,0.83,0.654,4.42,186.628,12.5764
139118482.00 ,6.7136512,105.86,6179.1,1.15,1.18,4.39,332.565,11.3366
81247877.00 ,2.2012625,122.25,5177.8,0.81,0.878,4.56,275.019,12.3655
68074302.00 ,3.4014954,63.75,6005,1.06,1.11,4.43,610.654,12.9339
68035558.00 ,8.3289771,44.37,,,,,,11.483
23815847.00 ,3.0654283,80,5236,1.35,0.89,4.12,769.96,13.4565
23769326.00 ,7.4332642,74.46,6227,1.32,1.2,4.28,604.591,12.3342
2016376984.00 ,2.317939,317,5770,1.25,1.03,4.25,490.701,12.7509
1101909431.00 ,23.2556119,317,4742,0.73,0.76,4.6,222.95,12.5638
1101855081.00 ,3.8960617,99.95,5247,0.8,0.9,4.59,262.531,12.251
467265105.00 ,4.137788624,317,4964.3,,,,880.411,13.0743
456042145.00 ,2.0474832,317,6791,1.04,1.46,4.57,620.264,13.4802
435167167.00 ,3.0330919,43.16,7471,2.14,1.72,4.01,773.332,12.1474
434171145.00 ,2.7873223,79.95,6466,1.46,,,495.95,12.089
434171113.00 ,4.492371386,317,5353,1.082409978,0.93,4.34,426.94,12.7594
427153307.00 ,2.2035349,118.32,6141,1.52,1.16,4.14,710.588,12.9774
422554579.00 ,3.460907904,317,5695,1.515370011,1.01,4.08,684.911,13.2363
422514153.00 ,2.9284231,129.79,4885.4,,,,749.11,12.6265
421336001.00 ,7.6643665,317,5694,1.04,1.01,4.41,684.857,13.4428
408094424.00 ,2.4892754,317,6285,2.76,1.23,3.65,672.679,11.3258
388393034.00 ,1.97549,317,8523,2.46,2.12,3.98,1898.68,13.2345
375981105.00 ,11.7512673,317,6571,1.68,1.36,4.12,710.669,12.7091
372207084.00 ,1.225095029,317,6205.8,,,,1872.2,13.4234
371676181.00 ,1.4858906,317,5196.8,,,,922.432,12.5722
367425982.00 ,1.692357285,110.78,5287,0.888759971,0.908,4.5,367.428,12.9577
367333043.00 ,2.8778095,42.41,6131,1.05,1.16,4.46,617.366,13.2875
366115856.00 ,2.346711689,89.2,4477,0.750560999,0.702,4.53,262.301,13.2129
346081845.00 ,3.4895723,110.72,4315,0.71,0.674,4.57,250.357,13.4454
345697569.00 ,2.8817718,317,6137,1.38,1.16,4.23,707.03,12.9307
345329200.00 ,3.107930267,317,6413,1.548679948,1.29,4.17,691.327,12.8967
343330330.00 ,5.5613023,77.82,5607,2.27,0.99,3.72,766.246,12.5714
338065029.00 ,2.3151015,317,4746.7,,,,969.298,12.5871
336824844.00 ,4.4638411,67.32,5472,1.42,0.96,4.11,515.394,12.5917
336399144.00 ,5.7033411,317,5933,1.24,1.08,4.28,519.917,12.475
336092760.00 ,6.771518703,317,6136,2.615540028,1.16,3.67,1125.06,12.933
335489455.00 ,2.1176601,23.45,5814,0.89,1.046,4.56,359.83,12.5455
334493051.00 ,2.2297524,79.25,5846,1.17,1.06,4.32,682.99,13.4743
334394274.00 ,3.4488281,317,5994,1.27,1.1,4.27,701.783,13.3364
334385701.00 ,2.1861455,91.68,5342,1.24,0.92,4.22,558.58,13.3788
321861405.00 ,2.989659678,317,6786,1.567020059,1.457,4.21,591.367,11.9401
320503729.00 ,2.9873441,71.48,5734.9,,,,729.966,13.3171
316453500.00 ,3.4043154,317,5833,1,1.05,4.46,499.795,13.3356
314375831.00 ,3.127801285,317,6457,1.413210034,1.31,4.25,591.045,12.402
309849817.00 ,2.6686464,110.45,5227,0.9,0.89,4.48,428.906,13.0795
305550963.00 ,1.5891628,106.65,6227,2,1.2,3.91,928.965,13.2445
279383896.00 ,12.00437358,82.7,6362,1.40388,1.266,4.25,436.306,11.5687
275421144.00 ,3.8426038,108.83,7032,1.66,1.55,4.19,868.492,13.0367
272785423.00 ,3.2399875,121.25,5521,0.97,0.97,4.45,541.735,13.2091
272219353.00 ,3.5434689,317,5354,,,,9842,12.8669
271761420.00 ,3.3501179,317,6238,2.57,1.21,3.7,836.639,12.4615
271439193.00 ,6.2329571,317,6016,1.55,1.11,4.1,488.547,12.2996
270435047.00 ,1.8011961,61.72,7588,1.99,1.76,4.09,1153.23,12.8114
269043098.00 ,4.724217464,317,7220,2.152729988,1.62,3.98,870.816,12.8051
262880826.00 ,3.9967263,88.03,5313.6,1,,,,12.0753
256867493.00 ,4.6709424,317,7211,1.79,1.62,4.14,920.632,12.1661
252071095.00 ,2.2171904,30.06,4656,,,,,11.7345
252049912.00 ,3.8522402,317,5371.2,,,,608.077,12.5806
237221436.00 ,10.59990738,115.97,5647,1.510969996,1,4.08,878.69,13.3604
237077180.00 ,3.2292942,84.3,,,,,,13.4642
284206913.00 ,10.51032402,90.25,5908,0.920732975,1.074,4.54,162.569,10.7486
233654042.00 ,2.0615575,58.22,6213,,,,701.76,13.0646
156007004.00 ,1.7922888,107,5095.7,0.89,0.85,4.47,467.428,13.3926
155947004.00 ,9.4258906,67.4,4507,0.67,0.708,4.64,135,11.8993
154293917.00 ,6.6080989,100.16,5993,1.5,1.1,4.12,516.087,11.8136
116382006.00 ,23.2547644,81.97,5627,0.88,1,4.55,221.536,11.379
468329664.00 ,3.5472157,317,5548,2.02,0.98,3.82,987.539,13.4497
444523623.00 ,2.041659,59.02,6806,1.56,1.46,4.22,871.833,12.9447
312548829.00 ,3.608417394,124.16,5854,1.630169988,1.057,4.04,486.721,11.863
312548415.00 ,2.2437501,72.87,7209,1.96,1.62,4.06,1172.52,12.9165
25773352.00 ,5.3438948,317,7469,2.3,1.72,3.95,1619.19,12.9324
20303110.00 ,3.8961515,60.01,5477.2,0.87,,,,11.208
20182780.00 ,4.3533211,41.6,3422,0.46,0.461976,4.77,108.883,13.4609
604863428.00 ,3.2358535,317,5095.6,,,,1432.74,13.2638
470911286.00 ,1.6212474,75.99,4949,3.11,,,614.539,12.5225
452972453.00 ,3.2358247,95.95,,,,,1308.27,12.753
452938965.00 ,2.875045009,317,6334,2.17347002,1.25,3.86,773.366,12.2454
444413256.00 ,4.01143706,317,12373,,,,2949.29,11.9551
420446142.00 ,5.8423636,317,8648,3.85,2.16,3.6,1552.26,11.6697
418133917.00 ,2.2774846,317,4827,4.7,,,1089.93,12.1197
403347341.00 ,6.3978904,317,5324,,,,673.065,12.4316
403340402.00 ,2.222155267,68.15,6424,1.439900041,,,457.461,11.5625
372505528.00 ,3.8974136,38.14,6827,1.51,1.473,4.25,400.234,11.0986
347210614.00 ,6.4219775,317,6197,,,,741.884,12.1602
347011522.00 ,17.2045725,317,6278,1.77,1.23,4.03,659.762,12.0205
327004130.00 ,3.459503492,317,5997,1.370120049,1.11,4.21,654.004,12.9854
320281287.00 ,1.81451,117.72,5696,1.17,1.014,4.31,399.813,12.1134
284528889.00 ,4.112385,67.63,5659,2.14,1,3.78,525.173,11.6437
283015592.00 ,3.7027104,317,7493,1.9,1.73,4.12,878.067,12.5696
83148519.00 ,4.8983933,23.01,5696,1.09,1.014,4.37,315.572,11.7194
83053699.00 ,3.3378852,317,6274,2.15,1.22,3.86,1083.39,12.9214
399346877.00 ,3.9606593,81.12,6647,1.4,1.4,4.29,626.396,12.9762
397924314.00 ,5.3798996,93.18,4930.3,0.76,,,515.607,12.849
395773226.00 ,3.8471662,44.16,5115,1.69,0.86,3.91,329.268,11.7899
390048041.00 ,3.049166717,317,4579.5,,,,,12.715
389910188.00 ,4.543187214,113.45,7998,1.156749964,1.929,4.6,511.571,12.4705
379629854.00 ,2.8278059,16.72,6603,1.62,1.379,4.16,311.774,10.702
368734712.00 ,4.3271416,317,5994,1.91,1.1,3.92,670.801,12.1693
352682207.00 ,5.4146395,31.73,4888,0.88,0.799,4.45,177.504,11.5163
352682207.00 ,14.70916624,27.93,4888,0.880213022,0.799,4.45,177.504,11.5163
352682207.00 ,1.348307502,9.37,4888,0.880213022,0.799,4.45,177.504,11.5163
289264348.00 ,4.3359117,126.59,5815,1.51,1.05,4.1,764.591,13.2395
280315875.00 ,1.82544,95.45,4324,0.77,0.676,4.49,245.737,13.3507
279265701.00 ,2.6325313,317,5407,2.42,0.94,3.64,851.105,13.0217
85791385.00 ,2.8067423,119.32,5863,0.98,1.06,4.48,562.401,13.4891
85429139.00 ,4.7427131,317,5947,1.51,1.087,4.12,309.161,10.767
461491274.00 ,1.81429431,47.8,4032.5,,,,,13.1216
407313319.00 ,7.0423707,317,4892,1.88,,,558.336,12.636
407243316.00 ,3.078330506,48.2,4355.4,,,,,13.4612
284305328.00 ,2.2963814,317,6620,1.87,1.387,4.04,554.728,12.6967
10974783.00 ,3.2175308,317,,,,,1245.57,11.852
10507330.00 ,5.1175439,106.43,6429,2.07,1.298,3.92,488.31,11.08
1271152446.00 ,7.2089041,42.45,,,,,506.754,13.3972
470678283.00 ,2.7991658,77.54,4841.6,,,,,13.4975
470169396.00 ,6.3261852,107.76,5842,1.9,1.05,3.9,958.682,13.2309
441730540.00 ,16.2840915,49.24,5770,1.2,1.03,4.29,769.204,13.3177
428963229.00 ,3.123485273,58.74,4861,,,,497.594,13.1759
427866520.00 ,3.607429,7.71,5593,0.91,0.988,4.52,207.243,11.3099
406634633.00 ,3.9589142,317,5963,1.22,1.09,4.3,610.074,13.0911
393633044.00 ,5.8850401,35.57,5712.4,1.18,1.018,4.3,274.436,11.1718
390021939.00 ,2.5089892,25.85,5574,0.99,0.98,4.44,571.615,13.2338
389968080.00 ,10.04626215,317,5637.9,0.945159018,1,4.49,565.437,13.2687
387603144.00 ,2.4567112,9.59,6223,1.16,1.201,4.39,296.012,11.0498
387330895.00 ,3.613896696,92.53,,,,,,13.2787
375654303.00 ,1.8020923,317,5760,1.85,1.03,3.92,745.145,12.5798
372392226.00 ,3.029862215,126.79,5081.3,,,,506.315,13.0874
367913453.00 ,2.7761628,35.53,5778,1.84,1.04,3.92,644.55,12.3618
367287018.00 ,4.7255326,87.45,6139,2.48,1.16,3.71,653.395,11.3896
366580825.00 ,4.2989288,70.95,5671,1.45,1.01,4.12,562.818,13.0885
366120401.00 ,4.7308142,69.92,5777,1.05,1.04,4.42,548.908,12.9186
356786657.00 ,7.135725886,8.74,5446,0.835627019,0.95,4.57,297.107,12.3407
345645749.00 ,7.8808589,74.53,5914.8,1.41,1.077,4.17,311.111,10.9342
332393279.00 ,2.3238426,125.36,5983.9,1.38,1.1,4.2,869.366,13.1659
322262448.00 ,5.119714791,127.72,5926,1.700500011,1.08,4.01,636.467,12.2319
307956396.00 ,4.1508803,52.42,4460,0.73,0.699,4.56,268.508,13.2653
298264260.00 ,7.9927894,317,5530.9,,,,598.385,13.2155
284760740.00 ,0.7583741,25.33,6209,1.56,1.194,4.13,328.581,10.6525
279769094.00 ,4.5029619,65.11,8103,1.77,1.97,4.24,817.383,13.028
279605855.00 ,1.972401,317,6184,1.6,1.18,4.1,974.435,13.1947
259274960.00 ,31.40011893,74.4,4953,0.791712999,0.82,4.55,353.826,13.2588
255865833.00 ,4.6546139,108.96,5966,1.58,1.09,4.08,903.312,13.2838
237101326.00 ,1.5373948,28.36,5091,1,0.85,4.36,441.274,13.0273
236775063.00 ,0.7409429,19.01,5406,0.87,0.94,4.53,427.299,13.0109
235684392.00 ,21.78944907,317,6118.5,,,,681.888,13.0309
233719215.00 ,17.35671904,60.94,4697,0.760628998,0.75,4.55,287.646,13.0533
233053554.00 ,4.567925,130.82,5675,1.04,1.01,4.41,602.399,13.1755
232567319.00 ,5.052978467,74.62,6328.9,1.551309943,1.25,4.15,484.852,11.4354
230388132.00 ,2.4076941,40.8,5702,0.98,1.02,4.46,590.913,13.2611
229639351.00 ,2.8668029,63.66,4871.9,,,,,13.4062
229605891.00 ,2.0381761,111.56,4928,0.82,0.81,4.52,339.185,13.084
229508727.00 ,23.1315739,75.88,4952.3,,,,,13.1135
224601047.00 ,7.2087245,33.76,5144.9,,,,431.258,13.109
219866209.00 ,6.7473822,114.33,5332,1.06,0.92,4.35,611.532,13.4167
219499488.00 ,1.63226427,317,5099.9,0.912575006,0.86,4.45,408.646,13.0444
219489550.00 ,3.885000198,71.43,5622.4,1.686679959,1,3.98,756.022,12.6555
219485050.00 ,3.5908038,69.94,5657,1.18,1,4.3,579.364,12.8377
193556520.00 ,6.7201811,91.92,4914,0.85,0.81,4.49,415.005,13.3925
162577466.00 ,3.677239121,116.12,5801,1.117920041,1.04,4.36,679.411,13.1815
159334269.00 ,1.1578392,88.3,6409,1.18,1.29,4.4,915.093,13.3675
143009290.00 ,2.7240303,83.92,5366,0.93,0.93,4.47,437.789,13.0531
115270627.00 ,3.1504798,72.15,5229,0.89,0.89,4.49,411.289,13.0022
115182469.00 ,6.5169955,5.8,4937.5,0.71,0.812,4.64,104.24,10.7133
85459171.00 ,2.1390271,317,5869.6,,,,860.437,13.3802
648958344.00 ,2.3079651,5.8,,,,,59.7061,11.7332
628103717.00 ,3.2175518,317,7932,1.57,1.9,4.32,885.18,12.6844
627323667.00 ,3.0493757,317,,,,,1965.77,13.0731
57193198.00 ,4.3965758,68.39,5957,1.23,1.09,4.3,587.551,12.5834
57159675.00 ,5.568979816,65.42,4887,0.801524997,0.798,4.53,302.435,12.8682
444724127.00 ,3.1639309,38.92,6323,,,,5406.92,12.2305
444558604.00 ,1.9872259,317,6178,1.08,1.18,4.44,360.76,12.1484
428892437.00 ,3.7519831,112.35,5389,0.97,0.94,4.43,543.607,13.3593
421973253.00 ,9.25840546,101.41,5707,2.536319971,1.017,3.64,439.932,10.6675
400899926.00 ,4.625568,115.5,5972,1.34,1.1,4.23,568.171,12.804
399444057.00 ,2.0714803,69.11,7047,2.46,1.56,3.85,732.131,11.6433
346673534.00 ,15.634183,87.04,5725,0.96,1.022,4.49,453.772,12.8934
336840314.00 ,2.828212933,75.38,5257,1.025859952,0.899,4.37,290.594,11.9705
328814605.00 ,5.691780467,105.64,5783,1.665130019,1.04,4.01,592.872,12.111
310002617.00 ,3.1774814,125.51,6071,1.12,1.13,4.39,301.676,11.2961
302381397.00 ,2.7284428,108.31,5686,1.21,1.01,4.28,439.803,12.2523
298752252.00 ,3.2462849,317,5895.5,1.06,,,321.956,11.6421
289373041.00 ,3.177514,22.9,4740,0.82,0.76,4.49,250.984,12.5509
289316336.00 ,3.0038696,11.82,6171,1.2,1.18,4.35,337.362,11.2834
288242606.00 ,7.495973,107.27,5667,1.41,1.01,4.14,686.613,12.8687
284454822.00 ,10.47197298,10.49,5388,0.791535974,0.935,4.61,261.191,12.1517
284454822.00 ,17.70461553,8.85,5388,0.791535974,0.935,4.61,261.191,12.1517
280035202.00 ,4.911178633,10.69,6186,1.237229943,1.18,4.33,312.41,11.1004
274974693.00 ,4.153001504,62.27,5737,1.088469982,1.02,4.37,559.648,12.9287
272782321.00 ,10.1045108,11.33,5053,0.9,0.84,4.46,306.261,12.4983
264295655.00 ,2.7741864,12.92,5636,0.82,1,4.61,317.929,12.4222
264223828.00 ,1.1789842,22.29,5650,1.37,1,4.17,425.694,12.0216
264173803.00 ,4.3954123,4.8,4836,0.73,0.785,4.6,177.305,11.9512
243297296.00 ,3.585982,43.06,6195,,,,489.834,12.1308
243280335.00 ,4.3202706,50.67,6287,,,,691.697,12.7584
237235093.00 ,2.6834113,6.12,5221,0.76,0.89,4.62,185.25,11.812
235902467.00 ,12.2740928,108.03,5674,1.05,1.009,4.4,243.002,11.2056
235664497.00 ,2.3757662,317,6676,2.2,1.41,3.9,1367.43,12.9978
233576159.00 ,5.7152049,77.82,5845,2.25,1.05,3.75,1010.35,12.5452
233535738.00 ,16.3558787,11.93,5740,1,1.026,4.45,243.519,11.2452
232632239.00 ,3.5322939,11.63,4003,0.66,0.625,4.59,153.899,12.8398
232603560.00 ,14.4348737,50.3,5834,1.93,1.05,3.89,665.929,11.9824
230084146.00 ,12.320331,23.12,4103,0.65,0.642,4.62,153.444,12.73
230075120.00 ,0.7676706,9.2,6377,1.53,1.27,4.17,417.852,11.1315
230006888.00 ,12.2788421,67.55,5596,1.39,0.99,4.15,705.399,12.955
229976631.00 ,10.71648705,6.63,4235.5,0.65,,,,11.024
229786610.00 ,22.1575175,5.4,5174,0.79,0.877,4.58,148.616,11.101
229408913.00 ,4.80385391,10.44,4080,0.692076027,0.638,4.56,132.393,12.3109
199610140.00 ,2.9855843,71.48,4602,0.82,0.728,4.48,264.995,12.8076
198616607.00 ,3.6311186,317,5979.9,1.63,,,504.87,12.4627
198189972.00 ,25.09300109,73.11,5775,1.337280035,1.03,4.2,632.646,12.6541
193773468.00 ,2.5551882,120.99,5855,1.21,1.06,4.3,594.975,12.7376
160618074.00 ,5.201975,61.81,4950,1.18,0.82,4.21,468.817,12.9267
159438097.00 ,4.8952783,128.64,5828,1.77,1.05,3.96,912.594,12.8777
157218656.00 ,2.8622679,317,7167,1.49,1.6,4.3,605.874,11.6881
156215204.00 ,2.4307782,103.65,6015,3.3,1.11,3.45,1212.25,12.0844
153896150.00 ,2.787945046,20.62,5375,0.847240984,0.93,4.55,242.624,11.8522
150761163.00 ,3.4138019,317,5150,2.24,,,512.0308,11.436
147761049.00 ,4.715597436,317,5873,1.558509946,1.06,4.08,766.601,12.72
141616639.00 ,3.2428744,5.91,4016,0.58,0.628,4.72,107.33,12.3454
141488193.00 ,56.4043748,105.62,6433,1.25,1.3,4.36,319.632,11.0383
137420801.00 ,1.9795413,20.59,5275,0.92,0.904,4.46,308.87,12.2769
123357034.00 ,3.2724973,27.66,4279,0.75,0.669,4.51,130.284,11.8417
71396541.00 ,6.269716,14.24,4812,1.08,0.779,4.26,148.525,10.7386
47937361.00 ,2.3382502,85.81,5263,0.94,0.9,4.45,411.113,12.8667
335655755.00 ,11.76479257,94.44,5801,1.693969965,1.07,4.01,578.129,11.8921
468396217.00 ,4.1571604,110.17,5766.9,,,,708.626,12.9532
420803693.00 ,0.9135968,5.36,5987,0.89,1.102,4.58,228.59,11.2063
288471040.00 ,2.5139764,21.52,6150,2.05,1.22,3.9,421.5,10.5893
420680343.00 ,3.7630305,29.8,6357,1.5,1.26,4.19,608.697,12.1943
417646390.00 ,3.8016217,121.48,6244,1.47,1.21,4.19,334.993,10.8557
257060897.00 ,3.6600377,317,5988,1.89,1.11,3.93,505.703,11.2633
408729765.00 ,4.6200781,39.54,5999,1.16,1.11,4.36,610.592,12.9551
400103802.00 ,4.2511214,87.57,5501,0.94,0.965,4.48,311.002,12.1311
400093775.00 ,3.6022715,317,6338,1.45,1.25,4.21,702.211,12.5401
39573090.00 ,3.6593967,100.1,5875,1.86,1.06,3.92,890.805,12.6521
371711170.00 ,9.8482192,125.31,6126,3.31,1.16,3.46,1283.53,12.1158
313194972.00 ,16.9020565,90.26,5442,0.91,0.949,4.49,260.002,11.9039
279947414.00 ,4.0664446,100.78,5421,0.86,0.944,4.54,205.387,11.5241
23124038.00 ,0.7011578,116.72,6036,1.51,1.12,4.13,464.611,11.5765
138329479.00 ,2.3745416,121.83,5865,1.3,1.06,4.23,631.739,12.7833
137157546.00 ,3.6841446,13.55,4939,0.79,0.812,4.55,204.639,12.0672
103096524.00 ,3.2928068,97.77,5037,0.91,0.84,4.44,331.43,12.8508
102719996.00 ,9.793835204,115.11,5737,1.46202004,1.02,4.12,636.934,12.8051
406926040.00 ,11.6999152,99.12,6906,2.16,1.46,3.94,701.278,11.2924
1813844121.00 ,1.5822588,317,,,,,555.317,11.7729
470171739.00 ,4.617651269,317,6411,1.672189951,1.289,4.1,423.84,11.1477
470156846.00 ,7.3446285,110.72,6320,1.99,1.25,3.94,975.983,12.7397
467331291.00 ,3.3207642,9.46,6142,0.95,1.164,4.55,240.737,11.2473
462553953.00 ,4.461878,6.02,5986,1.04,1.1,4.45,213.719,10.7152
462553953.00 ,12.82263904,8.37,5986,1.039630055,1.1,4.45,213.719,10.7152
461538935.00 ,5.289835,45.24,6655,1.11,1.4,4.5,348.692,11.5576
441797394.00 ,13.4167713,19.23,,,,,397.98,12.275
441600335.00 ,0.8659846,58.47,5815,1.92,1.05,3.89,745.908,12.2075
441580526.00 ,4.44271455,96.72,5754,1.044129968,1.029,4.41,399.676,12.2319
441572821.00 ,4.260779702,78.02,7409,2.150320053,1.69,4,1064.43,11.9399
420114036.00 ,4.3744258,317,6013,2.05,1.11,3.86,725.754,12.095
420112217.00 ,21.5615248,46.76,5644,1.28,1,4.22,485.147,12.4899
420108587.00 ,3.522843,13.46,5952,1.39,,,511.193,12.2779
398371628.00 ,7.1406422,97.82,5463,1.000069976,0.95,4.42,338.176,12.1926
389777651.00 ,5.236124,8.99,5604,0.96,0.991,4.47,257.962,11.6431
377165123.00 ,14.793901,53.96,5095,0.84,0.85,4.52,359.643,12.9474
372758077.00 ,29.38214759,128.01,6016,1.154719949,1.11,4.36,326.475,11.447
372747949.00 ,3.4026932,91.8,5661,2.18,1.01,3.77,917.988,12.7553
366972162.00 ,2.190225,317,5929,1.56,1.08,4.09,587.217,12.3623
362223355.00 ,3.7453991,10.21,5133,0.81,0.865,4.56,279.324,12.4747
359388309.00 ,4.1915095,6.12,4996,0.79,0.828,4.56,241.956,12.2997
358613376.00 ,8.2713274,127.56,5921,0.97,1.08,4.5,462.904,12.6361
356822426.00 ,1.5569519,38.55,6464,2.04,1.31,3.94,1043.59,12.456
952046774.00 ,2.1632835,9.25,,,,,46.5528,8.0935
58533991.00 ,3.2089372,317,7423,2.43,1.7,3.89774,397.15,9.5399
130981260.00 ,3.6928326,317,7042,2.13,1.55,3.97,430.587,10.1793
289988797.00 ,2.2042212,69.61,5702,1.42,1.016,4.14,197.507,10.0415
297148017.00 ,2.5485772,14.43,4813.4,,,,,10.3738
126737992.00 ,1.595431924,17.29,7511,1.920670033,1.75,3.92857,166.873,8.2938
426017070.00 ,0.599246232,9.22,31000,0.180000007,0.47,5.59998,5885.3,15.951
31637479.00 ,27.8483156,9.15,5399.6,1.58653,0.94,3.9,132.682,9.2747
421951960.00 ,11.79155744,10.76,6407,1.245120049,1.257,4.35687,135.086,9.10478
394357918.00 ,4.90199384,7.07,3147,0.240806997,0.210978,5.04654,69.3649,14.2612
152563846.00 ,16.5414219,11.08,4395.6,0.938435018,0.69,4.49,99.0303,10.7194
300579472.00 ,12.76120271,5.92,5639,0.876359999,0.94,4.55041,68.4487,8.985
176780257.00 ,30.88126014,24.46,6047,2.231990099,1.12,3.7899,154.732,8.301
424747720.00 ,10.28132839,96.4,3919,0.593316972,0.582602,4.63413,148.134,13.0123
7422496.00 ,46.96210526,6.67,5744,0.879320979,1.03,4.56261,69.6026,8.7601
65416038.00 ,15.60623073,5.27,5067,0.816585004,0.847,4.54195,121.494,10.6617
167905035.00 ,742.8561164,5.81,5816,1.101940036,1.05,4.37494,83.9132,8.6282
41995709.00 ,4.2300182,317,6064.1,1.44,1.13,4.18,507.639,11.8791
382419744.00 ,6.5081212,91.53,5652.8,1.27,1.01,4.38,597.937,12.7464
299176311.00 ,1.0432995,34.58,5943,1.07,1.09,4.42,505.742,12.5496
67598139.00 ,5.4447698,56.18,5890,,,,491.261,12.6802
67566164.00 ,3.125924,317,5828,1.24,1.05,4.28,560.078,12.5345
332579116.00 ,3.9017499,107.63,4665,0.71,0.74,4.6,240.7,12.8512
459913687.00 ,4.746318,101.75,5648,1.09,1,4.36,545.887,13.3547
220144363.00 ,4.4466179,317,6534,1.85,1.347,4.03,598.941,11.5141
53593542.00 ,1.027641,317,5640,,,,1362.6,13.5569
95057860.00 ,3.5809733,99.87,3790,0.61,0.599491,4.64,189.011,13.5011
237603062.00 ,2.6689906,317,5247.8,,,,1466.79,13.519
72494421.00 ,2.9531039,317,5304.5,,,,1500.32,13.5854
158697949.00 ,3.9592516,47.56,7068,1.39,1.564,4.35,346.758,10.9786
280645209.00 ,5.9056572,91.03,5076,0.97,0.85,4.4,344.106,12.672
281242007.00 ,2.4170503,127.19,5796.8,1.56,1.04,4.07,860.033,13.2045
37242226.00 ,1.0681394,317,7248,2.23,1.63,3.95,1719.42,13.3581
280304556.00 ,1.72328,317,,,,,1725.36,13.6625
200090347.00 ,0.8631737,108.93,6142,1.47,1.16,4.17,764.305,13.2977
409315469.00 ,1.0754208,65.25,4614,1.17,0.731,4.16,393.038,12.9715
385654601.00 ,2.2715616,317,6671.3,,,,1523.53,12.9289
126864892.00 ,2.3485025,317,8807.8,,,,1051.92,11.974
32408928.00 ,1.0435229,61.57,6259,1.23,1.22,4.34,656.326,12.6825
409594381.00 ,3.491383,86.27,5936.5,1.59,1.044,4.28,346.881,11.0071
7274938.00 ,1.0994412,85.25,6915,1.63,1.51,4.19,1183.53,13.0896
187861378.00 ,2.1816809,14.53,8582.7,,,4.08,1675.78,11.2486
108939482.00 ,1.1866441,80.17,6325,1.16,1.25,4.41,927.754,13.5295
142628514.00 ,2.6269521,317,6976,1.58,1.53,4.22,1016.95,12.7868
114103136.00 ,1.1471548,14.48,3901,0.75,0.605,4.47,695.78,16.0657
346995484.00 ,1.9138779,317,7246,,,,1289.89,13.475
334252687.00 ,2.8395663,317,5858,,,,746.058,12.8542
318054782.00 ,0.8335712,105.27,6158,2.09,1.17,3.87,1246.21,12.9913
157088184.00 ,7.2654708,112.92,5944,1.05,1.09,4.43,502.584,12.8006
148667071.00 ,1.161347,81.81,6289,1.62,1.23,4.11,715.234,12.2815
141405814.00 ,1.1355486,112.95,10262,7.04,,,1658.75,9.7402
127328218.00 ,2.9628955,317,7998,2.04,,,867.497,11.5637
99081059.00 ,3.4169475,123.93,6610,1.63,1.38,4.16,857.708,12.5536
415143674.00 ,6.0154139,317,5932,1.59,1.08,4.07,1114.01,13.5444
319282294.00 ,1.1385671,317,9024,2,2.28,4.19,2348.86,13.5964
128127712.00 ,1.9409946,31.66,5436.9,,,,,12.6356
127895118.00 ,3.2970252,119.03,8945,1.67,2.26,4.35,1175.96,12.3563
126357909.00 ,1.2247985,52.56,5699,0.89,1.015,4.55,591.382,13.5184
113295476.00 ,1.820443,317,6079,1.94,1.14,3.92,1469.53,13.5689
81055189.00 ,0.908232,54.76,6481,1.23,1.32,4.38,1003.03,13.5392
157528286.00 ,1.6562803,66.3,6044,1.25,1.12,4.29,706.679,13.0556
36227841.00 ,0.4021282,317,6115,2.45,1.15,3.72,1171.09,12.7411
30825828.00 ,3.0482015,78.02,5774.7,,,,616.409,13.1731
24615998.00 ,1.2732245,126.07,4973,0.85,0.82,4.49,395.573,13.3502
22121296.00 ,2.8132443,127.04,6614,1.85,1.38,4.05,1126.25,12.7797
19547831.00 ,10.1238604,317,6531,1.81,1.35,4.05,949.356,12.6943
4102368.00 ,3.1124985,112.31,5412.6,1.08,,,598.001,13.6438
445582110.00 ,3.0579913,130.51,5967,1.59,1.09,4.07,656.6,12.4688
400683848.00 ,1.08833,71.2,6127,4.22,1.16,3.25,650.191,10.7492
393340920.00 ,1.8665254,74.57,6310.3,1.61,,,767.846,12.4027
52928939.00 ,3.1530578,24.67,5093,0.8,0.99,4.52,211.183,11.7519
291465998.00 ,12.8860009,100.62,6126,1.11,1.16,4.41,600.771,12.9
